,client_id,visit_id,visitor_id,treatment_group,total_steps,backward_steps,error_rate
36763,6358605,889190931_92389586042_821333,372201484_41880564479,Test,7,1,14.285714285714285
36764,6358660,552307394_98810650842_634694,410722900_36645694688,Control,5,0,0.0
36765,6358771,38525247_38268320732_759213,950537689_88251748208,Test,5,0,0.0
36766,6359009,233715279_93980971505_155356,455522373_8864479125,Test,6,0,0.0
36767,6359098,863106785_6844483010_435650,989699103_19390507695,Test,6,0,0.0
36768,6359472,861604987_37849868275_235597,312725568_23072242015,Test,9,2,22.22222222222222
36769,6359481,815056383_34883183328_894317,469454979_64629900363,Control,5,0,0.0
36770,6359549,52702854_32616806600_97894,108208157_63193345136,Control,7,1,14.285714285714285
36771,6359593,575911856_56997145421_632231,788222365_80599299678,Test,6,2,33.33333333333333
36772,6359735,327058068_90688386281_221979,894206980_33481380086,Control,9,2,22.22222222222222
36773,6359735,341544281_41160320803_732160,894206980_33481380086,Control,2,0,0.0
36774,6359829,622084691_83737020040_944067,221491127_81018098059,Test,4,0,0.0
36775,6359829,847028069_80815864125_379049,221491127_81018098059,Test,3,0,0.0
36776,6360074,959172339_47921142807_373512,31539578_92139170608,Control,5,0,0.0
36777,6360216,883384527_81040838066_293288,496339162_51682743716,Control,6,1,16.666666666666664
36778,6360509,15770776_69907111001_448026,978769092_67434696369,Test,5,0,0.0
36779,6360654,844417856_54099772538_811968,890191493_30015033420,Test,7,2,28.57142857142857
36780,6360654,878512975_27639799075_348233,890191493_30015033420,Test,6,0,0.0
36781,6360749,993176704_14612743311_549045,345838675_22229570199,Test,5,0,0.0
36782,6361144,461225861_37977347382_828524,138981253_60000825909,Control,5,0,0.0
36783,6361221,22833545_65715476208_712316,143194070_19441370296,Test,5,1,20.0
36784,6361294,19327411_45029633490_215889,482521699_6161233639,Test,5,1,20.0
36785,6361294,920610390_18599977589_289083,482521699_6161233639,Test,5,0,0.0
36786,6361486,233513969_77539244899_801591,652972918_62638639901,Test,5,0,0.0
36787,6362027,433718778_84781120229_892241,368383154_41262597381,Test,8,1,12.5
36788,6362027,861967767_19976666849_547815,945304647_54552181471,Test,5,1,20.0
36789,6362224,688185907_96415541298_470763,121297071_304335327,Test,5,0,0.0
36790,6362415,967927015_37410280482_396269,143034050_26963704835,Control,5,0,0.0
36791,6362594,2848320_62716600810_13873,602270766_64120328616,Control,4,0,0.0
36792,6362799,677502276_80127188077_501644,376220438_12311602444,Control,2,0,0.0
36793,6363082,102107667_79348620618_407005,772435351_12692323730,Control,4,1,25.0
36794,6363082,456400443_62395670008_79044,772435351_12692323730,Control,5,0,0.0
36795,6363131,217399133_88445927286_529453,593503190_69125998582,Test,5,2,40.0
36796,6363157,803081267_82911996525_979807,924695418_15652168039,Test,5,0,0.0
36797,6363396,757302273_2178864213_910630,114054424_19538101617,Control,6,0,0.0
36798,6363669,135653073_40365249650_778535,135413985_54720039037,Control,6,0,0.0
36799,6363669,706309281_4871231008_441093,135413985_54720039037,Control,5,1,20.0
36800,6364554,215566611_43221882942_899194,646757015_20525824228,Control,5,0,0.0
36801,6364913,132303093_9838395610_971883,798517326_36383249126,Test,2,0,0.0
36802,6364913,846589750_77183685862_567057,798517326_36383249126,Test,2,0,0.0
36803,6364973,771936524_89349331443_83273,492625382_64569748182,Control,5,0,0.0
36804,6365047,314539284_82095494431_543361,114771335_57269296368,Test,7,0,0.0
36805,6365333,498337149_55543221992_580097,373628222_49671435663,Test,2,0,0.0
36806,6365485,1930680_28684243971_564812,238268845_89959927440,Control,9,1,11.11111111111111
36807,6365541,113498581_54817749473_688756,43030799_84294533092,Test,7,1,14.285714285714285
36808,6365611,177194241_83665373878_912783,430487173_40630910313,Test,2,0,0.0
36809,6365611,611140590_76931442907_968898,430487173_40630910313,Test,3,0,0.0
36810,6365618,782302129_6672266474_640641,455573913_25286528853,Test,7,1,14.285714285714285
36811,6366145,941781146_16948403_323806,168809850_91179313939,Test,5,0,0.0
36812,6366339,510907677_90587139684_127381,324417218_5532612098,Test,5,0,0.0
36813,6366590,791166221_82369102203_205179,336320291_62379930034,Control,8,1,12.5
36814,6366969,722208945_19373486143_957553,447780416_34029304402,Test,6,0,0.0
36815,6367259,497050145_93667335511_873355,511439476_94081567164,Test,5,0,0.0
36816,6367405,830484281_53293470854_791713,354046707_44720715185,Test,5,0,0.0
36817,6367461,223101845_15398089007_592858,703779561_60543458301,Test,10,1,10.0
36818,6367474,658299144_69769806644_611962,739381552_68170650189,Test,7,0,0.0
36819,6367624,32209183_87856756167_872239,648925747_83830372977,Control,8,3,37.5
36820,6367708,34305635_60638875277_782684,10946221_92439059557,Test,7,1,14.285714285714285
36821,6368153,203524224_86276258841_677605,313847364_16227512461,Test,7,0,0.0
36822,6368257,141408760_6139239855_270229,33154460_76989617995,Test,9,2,22.22222222222222
36823,6368506,543194281_17513379413_565862,865897540_49628459295,Control,2,0,0.0
36824,6368506,904402491_23424393342_854482,865897540_49628459295,Control,5,0,0.0
36825,6369210,400371945_18205062896_700676,377148180_86165634329,Test,12,4,33.33333333333333
36826,6369567,202668777_63831560297_741969,500577057_18799363793,Test,3,0,0.0
36827,6369567,409334_86555294201_799549,767956518_99424203890,Test,4,1,25.0
36828,6369921,147608778_64775123694_646070,289941071_92546819621,Control,5,0,0.0
36829,6370180,135936518_32765442136_716858,783064599_22657468917,Test,5,0,0.0
36830,6370233,711604748_16323323847_589672,4951365_8741259103,Test,6,0,0.0
36831,6370506,789984124_26315492777_597683,44128387_95687713954,Control,5,0,0.0
36832,6370960,271997397_29079904323_83483,31306330_56595943701,Control,2,0,0.0
36833,6370960,428123758_17315079696_56939,536617475_75928042076,Control,5,0,0.0
36834,6371350,106405017_42183028634_631400,297277994_30240610195,Test,5,0,0.0
36835,6371350,108987942_49132825395_995738,750644660_99235357348,Test,9,2,22.22222222222222
36836,6371557,372807463_53239665974_122662,712054596_19588597123,Control,2,0,0.0
36837,6371557,409577319_47186823410_504162,649685583_30553143848,Control,4,0,0.0
36838,6371557,757457471_46652721968_574197,649685583_30553143848,Control,4,0,0.0
36839,6371570,910045580_33292645402_915178,201790611_9428405095,Test,8,1,12.5
36840,6371663,544889033_23167111089_57476,738895127_4542836505,Control,5,0,0.0
36841,6372038,109985769_23587300049_49862,859944019_46486941831,Control,5,0,0.0
36842,6372796,39026854_26843363365_863432,261289569_22146759050,Test,5,1,20.0
36843,6372796,492707121_24776601488_57231,261289569_22146759050,Test,5,0,0.0
36844,6372964,384403604_91379402433_522614,995289777_57564679057,Control,5,1,20.0
36845,6372964,538172704_90696429466_151756,995289777_57564679057,Control,7,1,14.285714285714285
36846,6373357,92262706_72322110379_337763,704340340_43004429581,Test,5,0,0.0
36847,6373368,662528725_35718998811_420903,624771536_55464208164,Control,5,0,0.0
36848,6373411,383997010_79876199819_54151,890367041_8238139657,Test,5,0,0.0
36849,6373497,318633200_58603038228_774615,3637098_23118431774,Test,13,1,7.6923076923076925
36850,6373694,626140106_55660748234_763451,138905547_8005070107,Control,6,0,0.0
36851,6374240,564801980_54043310762_723191,370451079_18207992238,Control,5,0,0.0
36852,6374282,37286935_87882881276_487172,307737371_77798703907,Test,6,1,16.666666666666664
36853,6374399,202546131_86988370986_540154,436122184_93135014042,Test,2,0,0.0
36854,6374406,955225774_46492553279_579456,380660301_26175365348,Control,5,0,0.0
36855,6374646,810418423_75602835286_946165,816370756_76098848497,Test,5,0,0.0
36856,6374667,428206303_84749406686_847588,622856711_21950992107,Control,5,0,0.0
36857,6374667,647432030_21293669497_4782,622856711_21950992107,Control,2,0,0.0
36858,6374678,619735328_35454359425_885510,586739899_97701130208,Test,5,0,0.0
36859,6374678,887223055_90404067272_891390,586739899_97701130208,Test,3,0,0.0
36860,6374745,242633161_86003169348_825019,49750623_40505786199,Test,10,4,40.0
36861,6374745,327101673_84503643961_461856,804876627_21529792408,Test,15,4,26.666666666666668
36862,6374745,613792758_80918600751_330907,36768765_67369918364,Test,5,0,0.0
36863,6374988,433527884_65894052028_648304,556840625_19414972912,Control,7,1,14.285714285714285
36864,6375441,915304234_55139643979_976808,864514890_54448374905,Test,5,1,20.0
36865,6375523,69793490_5473339918_69206,21174259_44433986185,Test,7,0,0.0
36866,6375571,393573908_16512962614_321191,709817490_75053760206,Control,9,2,22.22222222222222
36867,6375577,141306379_5139109551_416593,577459772_18228033896,Control,2,0,0.0
36868,6375577,216347877_85125361810_810257,577459772_18228033896,Control,7,0,0.0
36869,6375834,973626579_18284430737_55453,557011373_18652462891,Control,7,1,14.285714285714285
36870,6375896,37840245_38992034856_154927,81175127_70242220024,Test,5,0,0.0
36871,6375896,802466096_90905242213_411014,590744479_29347168983,Test,7,1,14.285714285714285
36872,6376046,513955226_87977058864_888292,727207095_34760101906,Test,4,1,25.0
36873,6376224,69901937_60194477888_245473,612418815_15416402221,Test,2,0,0.0
36874,6376224,979143118_22916566616_754777,599561719_41619827057,Test,7,3,42.857142857142854
36875,6376323,959437538_19586770716_199348,667529266_19925136766,Test,7,1,14.285714285714285
36876,6377119,163675512_8884889357_885035,409653733_36096467184,Control,4,1,25.0
36877,6377209,164788925_95546754694_93062,738476343_37339090841,Test,10,3,30.0
36878,6377209,259342450_13026417067_752501,738476343_37339090841,Test,2,0,0.0
36879,6377455,694731577_77407453753_129903,630836301_344667465,Control,5,1,20.0
36880,6377455,711657389_66781725622_345695,630836301_344667465,Control,2,0,0.0
36881,6377455,746231941_26528915968_1074,630836301_344667465,Control,10,0,0.0
36882,6377511,412631821_92370155653_710697,549265543_41491963654,Test,7,0,0.0
36883,6377949,673885726_52463262026_275072,442683474_87711595166,Control,8,1,12.5
36884,6378155,225094596_20163343637_587101,452538569_59312160409,Test,5,0,0.0
36885,6378155,448204027_18215676335_725166,179270851_98874940048,Test,2,0,0.0
36886,6378463,333403830_15221751509_624398,697124641_28594576799,Test,2,0,0.0
36887,6378463,51043184_11609281408_305100,697124641_28594576799,Test,3,0,0.0
36888,6379127,292052038_83058110197_566868,63869548_16456054110,Control,5,0,0.0
36889,6379275,540402202_39442149151_650709,574575487_83860481655,Control,5,0,0.0
36890,6379532,228421486_52342986849_643082,220925177_77833141218,Control,4,1,25.0
36891,6379532,271286960_1902474861_121833,220925177_77833141218,Control,5,0,0.0
36892,6379541,120642987_73892849501_441286,284186213_92447909321,Control,7,3,42.857142857142854
36893,6379542,157355358_76490016241_258972,759873060_36374456779,Test,5,0,0.0
36894,6379561,115333538_74978757261_408510,161213700_23732565133,Test,9,1,11.11111111111111
36895,6379561,655926065_54410452385_710256,161213700_23732565133,Test,3,1,33.33333333333333
36896,6379843,397807000_65217849470_393539,755984058_31433291296,Test,5,0,0.0
36897,6379996,482784551_50573710335_3884,472303365_54673023162,Test,2,0,0.0
36898,6379996,803790778_23770094774_930204,472303365_54673023162,Test,3,0,0.0
36899,6380010,997059631_57949233103_334300,857990341_44343804065,Control,5,0,0.0
36900,6380474,379417657_89541295782_237282,199515052_40165414498,Control,4,1,25.0
36901,6380474,529742051_46093944128_646353,199515052_40165414498,Control,3,0,0.0
36902,6380474,761736219_19775399210_662722,199515052_40165414498,Control,5,0,0.0
36903,6380570,258252122_49018724906_361951,852517655_16344583947,Test,8,1,12.5
36904,6380601,503798566_31661645557_673148,410726380_61162662238,Test,5,0,0.0
36905,6381407,629218493_7965850416_543947,64360906_89667031306,Test,5,0,0.0
36906,6381868,418398905_91791986761_85686,652655338_33027584951,Test,5,0,0.0
36907,6381868,792112553_41781720914_906846,738417287_28577861057,Test,3,1,33.33333333333333
36908,6382275,222643517_82524709630_589851,7002527_77689976189,Test,2,0,0.0
36909,6382275,245448222_46188403982_537911,7002527_77689976189,Test,2,0,0.0
36910,6382317,344288810_42574472633_420569,792415312_22193608802,Control,5,0,0.0
36911,6382704,361854229_28320760310_140048,328529222_77525128586,Test,5,0,0.0
36912,6382757,229188106_51723989166_363886,8331545_67734975295,Test,5,0,0.0
36913,6383242,102711693_32673812507_268789,125581930_64552285143,Control,4,0,0.0
36914,6383242,127422847_98470448979_125324,378268108_72879988505,Control,5,0,0.0
36915,6383500,603558236_11323160183_910814,957903061_73785885339,Test,5,0,0.0
36916,6383598,821974777_70354676715_8168,236311191_95539821358,Control,4,0,0.0
36917,6383676,908376751_20896861045_116861,306850850_99455215315,Test,4,0,0.0
36918,6383676,927443273_64994467649_529496,306850850_99455215315,Test,2,0,0.0
36919,6383826,128341898_36139070291_42472,726000_18289855869,Control,5,0,0.0
36920,6383826,55925176_96587326616_546912,726000_18289855869,Control,2,0,0.0
36921,6383826,906220911_30084360991_569698,726000_18289855869,Control,4,1,25.0
36922,6383840,7844572_38206260348_828561,159951647_23147804014,Control,4,0,0.0
36923,6383888,451369712_31419758087_859273,485224480_64542382838,Control,5,0,0.0
36924,6383980,531478704_41065941770_653662,399801488_53039469262,Control,2,0,0.0
36925,6383980,836408984_55136383314_396445,831648776_91468159994,Control,2,0,0.0
36926,6384122,171824264_38480763661_402704,813237882_88428996652,Test,11,2,18.181818181818183
36927,6384397,980248503_81625453787_753143,209736847_17457596257,Control,5,0,0.0
36928,6384600,9006202_95471224940_161553,49160363_93052554820,Control,5,0,0.0
36929,6384753,773613132_48350819913_224655,630131603_19092705123,Control,11,1,9.090909090909092
36930,6384753,838218816_7321471729_221054,625313146_43531768549,Control,7,0,0.0
36931,6385101,364244154_61349902408_805379,857172719_79423866546,Test,17,3,17.647058823529413
36932,6385324,98294345_62886138668_371640,93871729_39105209330,Control,3,0,0.0
36933,6385395,479364986_43492646840_130514,407681224_85158836633,Test,5,0,0.0
36934,6385477,696533373_45193628012_878035,459435668_15950314020,Test,11,2,18.181818181818183
36935,6385837,849823504_87647807529_934844,426694700_24488020240,Test,4,0,0.0
36936,6386118,976323792_48093778823_26033,996866021_34326092297,Control,2,0,0.0
36937,6386134,591898986_97044068183_830146,272351983_81230518714,Test,6,1,16.666666666666664
36938,6386706,585805804_31376873630_292050,46071181_37688013088,Test,7,1,14.285714285714285
36939,6386902,933989789_74879025920_729192,247208570_55708131982,Test,5,0,0.0
36940,6387328,241521905_52059102058_533549,478077858_89501217330,Control,5,1,20.0
36941,6389276,963250863_57161912143_657581,302064790_30125039582,Test,5,0,0.0
36942,6389349,143161108_72292090572_740667,732801747_46074274038,Control,2,0,0.0
36943,6389349,186246614_80667040897_832046,661860562_18804663900,Control,5,0,0.0
36944,6389358,419891507_35711855547_848668,699332403_97187864405,Test,3,0,0.0
36945,6389358,469842490_59708186874_179864,699332403_97187864405,Test,5,0,0.0
36946,6389358,808365952_26267147972_629918,699332403_97187864405,Test,4,0,0.0
36947,6389521,475531449_11682240828_148842,542603990_371401574,Control,9,1,11.11111111111111
36948,6389654,312253755_63134710463_776584,363999049_63734447274,Test,6,0,0.0
36949,6389700,680620368_94267980746_209576,351351214_21449414393,Control,3,0,0.0
36950,6389839,557039645_87199083366_755324,877721643_69500472389,Test,5,0,0.0
36951,6389894,832161278_16812020442_337863,100731891_30223732586,Control,4,1,25.0
36952,6389951,477699332_35349525421_352505,259569195_41851924119,Control,6,0,0.0
36953,6390205,758917148_62285414367_268467,489083757_96969987196,Control,7,0,0.0
36954,6390558,337192511_65313509313_535841,866373060_62823208127,Test,2,0,0.0
36955,6390558,353824793_38735985563_430243,866373060_62823208127,Test,9,4,44.44444444444444
36956,6390558,468512138_40463912969_247709,566472752_97518860470,Test,4,0,0.0
36957,6390558,600340363_69988515094_391888,866373060_62823208127,Test,3,0,0.0
36958,6390777,136224827_73527845197_770714,310720455_52900976417,Test,2,0,0.0
36959,6390777,629650733_40976980366_895491,694088030_36147554123,Test,5,1,20.0
36960,6390777,736703925_71773489874_963593,694088030_36147554123,Test,5,1,20.0
36961,6390827,125182888_11077653784_318679,80573092_45182285235,Test,5,0,0.0
36962,6391101,904838625_8678726239_896859,740132115_86618009192,Control,5,0,0.0
