client_id,visit_id,treatment_group,num_backward_steps,total_steps,error_rate
5316776,786269127_26733294652_185898,Test,0,6,0.0
5316892,702312819_26804986198_353003,Control,0,5,0.0
5316980,939644198_53926148404_328947,Control,2,10,0.2
5317123,635417636_87906853598_343034,Control,0,5,0.0
5317278,658884162_95052896770_919531,Test,2,10,0.2
5317548,677007265_80571379685_79597,Control,0,5,0.0
5317820,785273669_23848196061_227344,Test,2,5,0.4
5318104,99491033_99733590547_300165,Control,1,6,0.16666666666666666
5318185,84170547_99764603567_211879,Control,0,2,0.0
5318283,234802000_64532287652_612399,Control,0,5,0.0
5318448,948378319_57005962068_433829,Control,0,2,0.0
5318449,819854130_60665927985_706778,Test,0,5,0.0
5319067,141301640_74289340866_64082,Control,0,5,0.0
5319464,497942751_59768771183_762995,Test,1,5,0.2
5319464,880161843_92137101412_878617,Test,0,5,0.0
5319506,44415615_3280801879_187232,Test,1,5,0.2
5319610,111250084_90431182058_524953,Test,0,5,0.0
5319806,804427093_3430428170_891664,Control,0,5,0.0
5319951,793574353_38730821551_430143,Control,0,5,0.0
5319961,862042277_99588787433_718712,Test,0,2,0.0
5320543,211945627_40403007150_189659,Test,0,2,0.0
5320543,502645041_47689797_224074,Test,2,11,0.18181818181818182
5320664,35010752_21419650774_321157,Test,0,4,0.0
5320717,470542787_9997287277_814904,Test,2,5,0.4
5320874,579895664_58600802138_914127,Test,1,10,0.1
5321407,162855266_13434214497_821301,Test,2,5,0.4
5321496,40191909_92220159243_732402,Control,0,4,0.0
5321764,462634045_18813852051_803108,Control,2,8,0.25
5321853,567245133_55760304578_184968,Test,0,5,0.0
5321897,750768121_46386070105_957876,Test,2,6,0.3333333333333333
5322158,794580962_42056717829_343603,Test,0,2,0.0
5322441,474176988_82991170459_181327,Test,0,4,0.0
5322441,81897654_32244122687_634963,Test,0,4,0.0
5322577,650167377_93862648832_87833,Control,3,14,0.21428571428571427
5322608,669788184_35052017097_150352,Control,0,5,0.0
5322875,451381099_667154459_169062,Control,0,3,0.0
5323176,47035374_86334592520_804001,Test,0,5,0.0
5323237,753385359_36830192959_477065,Control,0,2,0.0
5323656,983818276_74915435785_69279,Control,0,5,0.0
5324211,285512042_1660106515_424161,Control,0,5,0.0
5324216,118003940_28818859447_333618,Test,0,7,0.0
5324253,405309568_7497588256_699410,Test,1,7,0.14285714285714285
5324286,64042235_17276989336_52137,Test,1,7,0.14285714285714285
5324504,270281453_43344072515_378157,Test,0,6,0.0
5324820,225727834_84409047316_398027,Test,0,5,0.0
5325077,15287862_53099812849_911983,Test,0,5,0.0
5325758,56937235_3176284105_919143,Test,0,5,0.0
5325969,88376995_36618972282_711891,Control,1,8,0.125
5326530,843791808_38939017287_170994,Control,1,6,0.16666666666666666
5326567,634254427_13944193981_180802,Test,1,7,0.14285714285714285
5327184,606025000_86738218708_617363,Control,0,5,0.0
5327925,503449_54910536777_849381,Control,0,3,0.0
5328115,112395014_75714671926_886753,Test,0,2,0.0
5328115,595348938_94581482623_917961,Test,0,4,0.0
5328127,330604395_88384278830_903900,Control,0,5,0.0
5328130,686719074_11787629286_341770,Test,4,9,0.4444444444444444
5328209,291149958_72278220554_609703,Control,0,3,0.0
5328209,814496939_53079818267_446219,Control,0,2,0.0
5328254,646921427_22748340449_940894,Control,0,2,0.0
5328442,376171652_43322507979_867112,Control,1,4,0.25
5328442,521061845_21040586656_400222,Control,0,2,0.0
5328556,309544323_76650314733_624692,Test,0,5,0.0
5328613,111978853_35740712756_454321,Test,1,7,0.14285714285714285
5328813,247206274_42496230210_490128,Control,2,7,0.2857142857142857
5328856,200083998_91147115643_414198,Control,0,5,0.0
5328996,84896451_98089960782_877109,Control,0,5,0.0
5329087,319807392_43060832477_345160,Control,0,5,0.0
5329164,119991097_18669689168_56147,Control,0,5,0.0
5329326,499558979_2023603200_609986,Test,3,11,0.2727272727272727
5329342,889506869_11503021523_529608,Test,1,9,0.1111111111111111
5329385,425193464_12937782610_692165,Control,0,5,0.0
5329423,86822587_22716580736_474799,Test,0,5,0.0
5329687,609841135_79188253633_358566,Test,2,5,0.4
5329885,759935463_90356168014_49498,Test,0,6,0.0
5329888,238007347_55714600360_177585,Control,0,7,0.0
5330145,282482436_11610015917_181488,Control,0,5,0.0
5330356,478886376_11492186946_609397,Control,1,5,0.2
5330523,188430161_46234476950_17428,Control,1,7,0.14285714285714285
5330523,345952736_29853331000_200174,Control,1,8,0.125
5330825,790947805_27454164827_793062,Control,1,7,0.14285714285714285
5331001,730621558_22919178656_451529,Test,0,5,0.0
5331020,592757579_30992179199_250965,Test,0,3,0.0
5331160,388333917_56617466215_398175,Test,0,2,0.0
5331298,957087745_46534449775_90338,Test,0,5,0.0
5331374,736835116_32027837821_207537,Test,0,5,0.0
5331675,761780411_68946218824_260237,Test,1,5,0.2
5331814,692349176_132153695_754348,Test,0,5,0.0
5332044,962877658_29029088060_153380,Test,2,9,0.2222222222222222
5332141,583085087_21990283945_61501,Control,0,2,0.0
5332141,840258546_99610179637_199451,Control,0,5,0.0
5332484,311730540_97712949906_906746,Control,2,10,0.2
5333331,917320723_38979273423_140748,Test,0,5,0.0
5333486,1163681_25728222759_375809,Test,0,2,0.0
5333854,499695054_23272990236_567068,Control,2,6,0.3333333333333333
5333922,582673388_99478902302_547876,Control,0,5,0.0
5334349,355152270_15285337261_189657,Control,0,5,0.0
5334482,591159799_6912710263_219654,Test,0,3,0.0
5334594,170023849_20223545716_676718,Test,0,5,0.0
5334656,158326785_70094563774_751077,Control,2,10,0.2
5334822,16380340_76517564278_34955,Test,0,5,0.0
5334822,989433400_97242993766_272645,Test,0,5,0.0
5335619,220001418_75014550748_118223,Test,0,5,0.0
5335619,92837555_12020669219_677117,Test,1,6,0.16666666666666666
5336156,486707096_52790099115_331246,Control,1,7,0.14285714285714285
5336299,698251946_56053699688_667874,Control,1,6,0.16666666666666666
5336797,50081151_62515547519_735298,Test,1,10,0.1
5336797,809712160_50297192988_598515,Test,0,2,0.0
5336866,240741295_34032522439_680007,Test,0,5,0.0
5336960,324466338_17497848610_973824,Control,0,5,0.0
5337249,357656505_46119449447_865383,Test,0,5,0.0
5337326,315814821_55254939198_996340,Test,1,4,0.25
5337342,606890180_45371984281_578493,Test,1,7,0.14285714285714285
5337525,151762314_60941164476_340353,Control,1,5,0.2
5337567,199683707_78790583378_964423,Control,1,11,0.09090909090909091
5337753,799771442_24962282098_397769,Test,0,5,0.0
5337833,824738413_38303181057_75166,Test,0,5,0.0
5338131,556012621_95238523591_748781,Test,2,6,0.3333333333333333
5338170,234444479_13075611832_252761,Control,0,5,0.0
5338990,648910888_28103466815_157211,Test,1,7,0.14285714285714285
5339081,703000351_76677798104_31891,Control,1,4,0.25
5339133,75048191_80102299161_860742,Control,0,2,0.0
5339133,847358466_87230288402_432514,Control,1,6,0.16666666666666666
5339414,48773558_45276818760_774232,Control,0,7,0.0
5339990,564611349_58782142615_866450,Control,0,5,0.0
5340035,226871031_79204076069_732349,Control,0,2,0.0
5340072,572595821_2252902594_669434,Test,1,7,0.14285714285714285
5340082,686845415_97425956691_606265,Test,0,7,0.0
5340728,340960427_35659711746_743823,Control,0,5,0.0
5340999,54557213_31593519392_256080,Test,0,2,0.0
5340999,71501711_62957780877_411513,Test,0,3,0.0
5341221,251934658_74960093651_635543,Control,0,7,0.0
5341240,795440190_68975173758_816453,Control,0,5,0.0
5341314,676534612_91589694216_862474,Control,0,4,0.0
5341314,800954848_60318567854_248157,Control,0,7,0.0
5341425,249388576_94808739021_784568,Test,1,6,0.16666666666666666
5341464,216832196_61307395757_45405,Control,1,4,0.25
5342133,221351853_15364110345_460327,Control,0,2,0.0
5342133,387131038_14422839718_133073,Control,1,7,0.14285714285714285
5342345,495620841_27128728579_101232,Control,0,2,0.0
5342345,779045902_34230218965_905575,Control,0,6,0.0
5342378,235254540_65455622412_616522,Control,0,4,0.0
5342509,712624428_81629881242_387349,Control,0,2,0.0
5342509,880231686_16758894311_745738,Control,0,5,0.0
5342626,237269007_30137854941_479679,Test,1,7,0.14285714285714285
5342968,870694012_19195275546_498916,Test,0,5,0.0
5343117,48423992_56839837764_255941,Control,0,4,0.0
5343117,641264423_34188743098_837312,Control,0,4,0.0
5343695,497865466_45417437308_273947,Control,0,7,0.0
5343842,119273287_35799925760_120612,Test,0,5,0.0
5344576,489471848_45337481977_125119,Control,0,6,0.0
5344828,326040255_778077804_353886,Control,0,2,0.0
5345165,439036560_31670368174_142462,Control,0,5,0.0
5345406,404288307_64377137520_667206,Control,2,11,0.18181818181818182
5345656,655311602_70701203835_919498,Control,1,7,0.14285714285714285
5345959,629617727_41507049688_123351,Test,0,5,0.0
5345981,674929714_13555587864_465419,Control,0,3,0.0
5346077,815982348_93313648150_851113,Test,0,5,0.0
5346181,867904644_19833239992_603417,Test,0,5,0.0
5346197,671011338_54185716752_873713,Test,0,5,0.0
5346235,339449393_55491768687_878145,Test,0,6,0.0
5346936,21302229_16814566400_921132,Test,0,5,0.0
5347096,747049530_78491985054_540757,Test,1,9,0.1111111111111111
5347505,495913589_4570322810_891620,Control,0,2,0.0
5347505,733080174_15872921798_76457,Control,0,5,0.0
5347616,370022516_89398365945_980637,Control,0,5,0.0
5347616,68962065_58688947993_617728,Control,0,2,0.0
5347642,727985441_14802891603_26552,Control,3,12,0.25
5347718,424937270_36698717483_534884,Test,0,6,0.0
5347773,390406704_85693553212_505661,Test,2,7,0.2857142857142857
5347773,663174496_6663863552_184826,Test,0,3,0.0
5348276,996123875_7923557593_451827,Test,0,5,0.0
5348730,351615862_81013755088_732539,Control,0,4,0.0
5348797,858951697_93734613166_756650,Test,0,5,0.0
5349080,82548057_30210490845_869580,Test,0,7,0.0
5349267,701038932_46474098055_478336,Control,0,2,0.0
5349267,989030746_48016626351_216573,Control,0,5,0.0
5349284,72961255_91888337796_211107,Control,0,3,0.0
5349495,701532547_6148473578_694075,Test,0,5,0.0
5349495,890428985_68708995107_54546,Test,1,5,0.2
5349495,929430250_85095308563_230150,Test,4,14,0.2857142857142857
5349616,450912842_46279606360_501907,Control,0,5,0.0
5349616,569031842_7466137522_76201,Control,0,2,0.0
5349768,72719595_87318900287_543390,Control,0,3,0.0
5349851,200936466_9321262271_682524,Control,0,5,0.0
5350623,322209044_89028075548_118187,Test,0,4,0.0
5350690,787092355_84183108478_363369,Test,0,5,0.0
5350766,60115989_66377250019_579403,Control,0,5,0.0
5350856,579314706_18176556841_729560,Control,0,5,0.0
5350898,641087183_8945380345_661909,Test,1,3,0.3333333333333333
5351307,710097972_94972675915_622714,Control,0,2,0.0
5351413,430416476_14598201526_300490,Test,0,5,0.0
5351642,371310404_38085337960_312599,Test,0,5,0.0
5352278,4102589_8952354456_595163,Control,1,5,0.2
5352431,675354310_7048038760_776830,Test,0,5,0.0
5352556,516675692_64812360979_247989,Test,5,11,0.45454545454545453
5352556,535191049_52311665838_9520,Test,0,5,0.0
5352556,689444006_58822736355_222023,Test,4,13,0.3076923076923077
5352556,899008415_47223198553_366841,Test,0,2,0.0
5352731,664164638_23921649854_299733,Test,0,7,0.0
5352734,45096549_55282368091_152988,Control,0,5,0.0
5353013,989346778_24564661451_689782,Test,2,10,0.2
5353299,30594160_59944487241_732993,Control,0,2,0.0
5353299,506368402_62631599632_654612,Control,1,8,0.125
5353456,59636817_5172011706_82055,Test,0,5,0.0
5353469,15121706_15027417080_114548,Test,0,8,0.0
5353469,849250889_16827567485_419067,Test,0,2,0.0
5353469,951792764_26631583373_704320,Test,0,2,0.0
5353871,999891710_95999857132_598498,Test,0,5,0.0
5353909,837835518_76906912275_11330,Test,0,4,0.0
5354683,15224010_17137517545_588888,Control,2,5,0.4
5354683,84242461_98753719542_168450,Control,0,5,0.0
5354732,411155194_14689622057_686548,Control,0,2,0.0
5354732,52054004_13571174291_949915,Control,0,2,0.0
5354732,56617982_75240630782_843687,Control,0,2,0.0
5354732,581000671_55901746371_273253,Control,0,2,0.0
5354757,496336702_76997357899_351631,Control,1,7,0.14285714285714285
5355367,845099088_50268355340_303283,Test,1,6,0.16666666666666666
5355401,903167945_49628289114_798153,Control,0,5,0.0
5355763,370093498_69438047972_711472,Test,0,5,0.0
5355763,964217650_40936070053_147961,Test,0,2,0.0
5355825,227967201_93098933146_381394,Test,0,6,0.0
5355929,62012171_58609767449_606583,Control,0,3,0.0
5355929,979915775_99278570044_684060,Control,0,3,0.0
5356066,488000180_80959056955_33351,Test,0,2,0.0
5356141,889183978_50069692998_194489,Test,0,5,0.0
5356212,981927230_70467987245_441422,Test,1,7,0.14285714285714285
5356493,4287117_97643607832_798199,Test,1,9,0.1111111111111111
5356873,908741305_52741042418_960944,Test,1,6,0.16666666666666666
5356988,123102931_73290411906_526385,Control,0,5,0.0
5357058,93386703_88278539660_123785,Test,0,5,0.0
5357103,282695208_31123014138_449081,Control,1,5,0.2
5357124,759144373_41408919310_455025,Control,0,5,0.0
5357196,714045229_41545859666_482539,Test,1,7,0.14285714285714285
5357196,902315827_18122863251_13979,Test,0,4,0.0
5357257,977932969_63320353599_695306,Control,0,5,0.0
5357266,548835822_63714573648_375420,Test,0,5,0.0
5357605,476826988_12648093820_774061,Control,0,5,0.0
5357739,770072555_39878218273_707995,Test,0,5,0.0
5357775,215410200_5754092877_434717,Test,0,5,0.0
5357788,692266607_96759361718_294755,Control,0,5,0.0
5357905,348837597_4293698179_940352,Control,0,3,0.0
5358001,58106553_46391809631_528941,Control,1,8,0.125
5358071,247516956_86655525240_591561,Test,0,5,0.0
5358140,739511819_81790449775_889781,Test,1,8,0.125
5358275,886847376_95583946939_622624,Test,0,7,0.0
5358303,605373088_99444725858_663276,Control,0,5,0.0
5358622,706604687_52237821530_695735,Control,0,4,0.0
5358630,144218507_58144540941_838348,Test,5,13,0.38461538461538464
5358630,604943909_15026537570_86887,Test,2,6,0.3333333333333333
5358630,788036379_52941498808_7287,Test,3,13,0.23076923076923078
5358630,909997392_99059346693_458867,Test,0,2,0.0
5359706,189464211_28591022227_954586,Control,0,5,0.0
5359749,970299726_10941099381_736432,Test,0,5,0.0
5359950,948945678_40942687090_44758,Test,0,5,0.0
5360325,864513655_45804479323_352506,Control,1,7,0.14285714285714285
5360468,802988713_71283623420_44414,Test,0,5,0.0
5360482,910906518_43209314144_144652,Control,0,5,0.0
5360893,22255555_69923093311_310219,Test,1,8,0.125
5360893,877762908_38028750488_958122,Test,0,2,0.0
5360956,415958030_56349914385_467635,Control,2,9,0.2222222222222222
5360956,429539083_13095869878_367561,Control,0,5,0.0
5361077,7470166_24487717152_85879,Test,5,11,0.45454545454545453
5361481,669613250_6670510046_92368,Control,0,6,0.0
5361794,578843096_37818027829_880705,Test,0,5,0.0
5361922,330946815_82055058464_544449,Test,1,7,0.14285714285714285
5362874,744255202_23148573310_114603,Test,0,2,0.0
5362911,748915684_54943302818_722055,Test,0,6,0.0
5363315,285930170_99995613975_108988,Control,1,7,0.14285714285714285
5363409,119637047_70893370220_840556,Test,1,6,0.16666666666666666
5363445,543174442_3541492294_740878,Control,0,5,0.0
5363561,228748360_64906317581_739604,Control,0,5,0.0
5363561,670687842_38567385310_31436,Control,0,3,0.0
5363768,621107637_12993129559_594785,Test,0,2,0.0
5363915,579584407_47478782039_221061,Test,0,5,0.0
5364272,91033648_8447477342_88677,Control,0,5,0.0
5364396,458428292_80120453734_785580,Control,0,5,0.0
5364422,273781391_90741567469_723614,Test,0,2,0.0
5364422,586634256_40806309789_754177,Test,0,5,0.0
5364720,355818787_37680482398_129387,Control,0,5,0.0
5364830,93590458_43672705116_739043,Test,0,5,0.0
5366640,949809082_30336052911_59124,Control,0,5,0.0
5366824,998143157_93492144235_417420,Test,0,4,0.0
5366999,534348046_76906218993_137802,Test,0,5,0.0
5367054,61186043_64141688607_728889,Test,0,5,0.0
5367426,752293108_81546262430_674993,Test,1,4,0.25
5367588,816131589_84127436442_658396,Test,1,9,0.1111111111111111
5368842,181311384_6037770806_163435,Test,1,7,0.14285714285714285
5369253,723232859_69524626060_638817,Test,0,5,0.0
5369289,817342808_54526290476_20758,Control,0,5,0.0
5369371,410362326_18409222167_290425,Test,2,10,0.2
5369527,395554323_51283232398_508689,Control,0,2,0.0
5369527,803326108_87228767162_925484,Control,0,5,0.0
5369545,478521672_53872417304_448787,Control,4,9,0.4444444444444444
5369674,293114464_96334452677_780666,Test,1,7,0.14285714285714285
5369787,424777911_98954224184_81314,Test,0,5,0.0
5369851,693316039_11396380561_150333,Control,0,2,0.0
5369886,543374519_84878084527_935093,Test,3,7,0.42857142857142855
5370094,751014322_85394804485_656379,Test,0,5,0.0
5370248,426872583_94394153540_844612,Test,0,3,0.0
5370323,216159423_48510875672_177057,Test,1,7,0.14285714285714285
5370358,73186309_22111968018_368181,Test,1,5,0.2
5370397,283276775_91976880401_332395,Control,0,5,0.0
5370538,514474411_80306416858_86402,Control,0,5,0.0
5370765,23297797_57781987070_491830,Control,0,3,0.0
5370765,790997547_53785951511_391741,Control,0,3,0.0
5371282,569261949_41578731640_987630,Control,0,4,0.0
5371436,797325831_59352110949_951406,Test,0,5,0.0
5371469,256586290_92180702285_548905,Control,0,5,0.0
5371570,183401494_49299728561_173035,Test,1,4,0.25
5372156,708913343_31203976994_844672,Test,1,4,0.25
5372156,812458973_40055078319_190170,Test,0,5,0.0
5372739,992368674_66061006707_817213,Test,0,6,0.0
5372927,706049563_22782554816_723079,Control,1,8,0.125
5373448,612379905_50748008885_553006,Test,0,5,0.0
5373510,958473529_46423930524_696276,Control,1,5,0.2
5373548,550585140_27399411885_527570,Test,1,8,0.125
5373683,168648502_36469416473_610588,Test,0,5,0.0
5373683,269520115_30361455782_259185,Test,0,4,0.0
5373695,827838692_54489531830_55726,Control,2,10,0.2
5373914,800570585_58597516841_518809,Test,0,5,0.0
5374041,193449705_72900914716_632978,Control,0,4,0.0
5374041,873087154_12840258498_731608,Control,0,2,0.0
5374697,179641635_61632951045_744479,Control,0,5,0.0
5374819,106062830_23704503289_392883,Control,0,5,0.0
5374942,777782031_96887905239_495171,Test,1,8,0.125
5375087,515780700_27292397904_894832,Test,1,7,0.14285714285714285
5375695,119848473_65630079066_113087,Control,0,7,0.0
5375695,241375582_6191565262_946488,Control,0,2,0.0
5375958,352298861_6725074191_195782,Test,0,5,0.0
5376149,982872166_63030727543_594457,Control,0,5,0.0
5376483,55665757_43359337195_163083,Test,1,7,0.14285714285714285
5376525,217617721_50986051594_542716,Control,0,5,0.0
5376682,367384683_54696942984_511717,Control,0,5,0.0
5376723,561391609_82996176366_192484,Control,0,2,0.0
5376894,898822669_47684871599_781019,Test,0,4,0.0
